# data from sep on SN19282 as observed by hst with a SB cutoff of 26.5 mag/sqr-arcsec on 2016-06-27
# thresh, npix, tnpix, xmin, xmax, ymin, ymax, x, y, x2, y2, xy, a, b, theta, cxx, cyy, cxy, cflux, flux, cpeak, peak, xcpeak, ycpeak, xpeak, ypeak, flag
3.058137413654869195e-21,1.150000000000000000e+02,1.120000000000000000e+02,9.800000000000000000e+01,1.100000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+01,1.038367880032563306e+02,4.502871345933567859e+00,6.700048313175237524e+00,5.775526451005625006e+00,1.551568022422813442e-01,2.593336105346679688e+00,2.397953748703002930e+00,1.619160026311874390e-01,1.493455618619918823e-01,1.732521653175354004e-01,-8.024197071790695190e-03,1.222596106410526388e-18,1.251640899259100849e-18,2.470682184062483530e-20,2.611546518736289243e-20,1.040000000000000000e+02,4.000000000000000000e+00,1.040000000000000000e+02,4.000000000000000000e+00,2.000000000000000000e+00
3.058137413654869195e-21,8.000000000000000000e+01,8.000000000000000000e+01,2.480000000000000000e+02,2.580000000000000000e+02,5.000000000000000000e+00,1.400000000000000000e+01,2.527634866131681974e+02,9.414408678254712726e+00,5.924393005025233805e+00,4.684214781496851998e+00,-3.296426428514145357e-01,2.450829982757568359e+00,2.145236492156982422e+00,-2.443054914474487305e-01,1.694571971893310547e-01,2.143221646547317505e-01,2.385045215487480164e-02,4.477048890994258048e-19,4.591691987991044919e-19,9.119869009582433641e-21,9.529784662922908686e-21,2.530000000000000000e+02,9.000000000000000000e+00,2.530000000000000000e+02,9.000000000000000000e+00,0.000000000000000000e+00
3.058137413654869195e-21,4.900000000000000000e+01,4.900000000000000000e+01,1.540000000000000000e+02,1.610000000000000000e+02,1.300000000000000000e+01,1.900000000000000000e+01,1.574551021113557852e+02,1.609856498308786854e+01,3.692371441475749805e+00,3.036399385998187483e+00,1.409662038578680665e-01,1.929088234901428223e+00,1.734182596206665039e+00,2.029618024826049805e-01,2.713095247745513916e-01,3.299221992492675781e-01,-2.519133314490318298e-02,2.377737391626155045e-19,2.468093948850502177e-19,7.137620336685033859e-21,7.543052735728956850e-21,1.570000000000000000e+02,1.600000000000000000e+01,1.570000000000000000e+02,1.600000000000000000e+01,0.000000000000000000e+00
3.058137413654869195e-21,1.020000000000000000e+02,1.020000000000000000e+02,8.090000000000000000e+02,8.200000000000000000e+02,2.300000000000000000e+01,3.300000000000000000e+01,8.148850009838098458e+02,2.780911145694362574e+01,7.078959751411630918e+00,6.758688311550358208e+00,-1.965925388366933646e-01,2.678130388259887695e+00,2.581717491149902344e+00,-4.436211585998535156e-01,1.413778960704803467e-01,1.480773240327835083e-01,8.224625140428543091e-03,5.012079650951213261e-19,5.097007835405681149e-19,7.523059037153468581e-21,7.757942788201582803e-21,8.150000000000000000e+02,2.700000000000000000e+01,8.150000000000000000e+02,2.700000000000000000e+01,0.000000000000000000e+00
3.058137413654869195e-21,4.300000000000000000e+01,4.300000000000000000e+01,9.370000000000000000e+02,9.440000000000000000e+02,2.800000000000000000e+01,3.400000000000000000e+01,9.409902200787347510e+02,3.078369014708936646e+01,3.425210464012440781e+00,2.940337848015361466e+00,9.764040409479868288e-02,1.855837821960449219e+00,1.709214448928833008e+00,1.914359480142593384e-01,2.922295033931732178e-01,3.404192328453063965e-01,-1.940825022757053375e-02,1.677810244508285147e-19,1.722905805059203411e-19,4.807478804414080654e-21,4.967390022823556860e-21,9.410000000000000000e+02,3.100000000000000000e+01,9.410000000000000000e+02,3.100000000000000000e+01,0.000000000000000000e+00
3.058137413654869195e-21,2.290000000000000000e+02,2.280000000000000000e+02,5.740000000000000000e+02,5.900000000000000000e+02,2.100000000000000000e+01,3.700000000000000000e+01,5.818876254788474398e+02,2.904344574829370629e+01,1.358414956962513997e+01,1.241670403573198200e+01,1.022409581259665856e+00,3.765333175659179688e+00,3.438476324081420898e+00,5.260136127471923828e-01,7.407427579164505005e-02,8.103889971971511841e-02,-1.219876855611801147e-02,1.769860867627140880e-18,1.782474337992808861e-18,1.786485394944215313e-20,1.846066794413755084e-20,5.810000000000000000e+02,2.900000000000000000e+01,5.810000000000000000e+02,2.900000000000000000e+01,0.000000000000000000e+00
3.058137413654869195e-21,1.800000000000000000e+02,1.740000000000000000e+02,1.010000000000000000e+03,1.025000000000000000e+03,2.300000000000000000e+01,3.700000000000000000e+01,1.017038128562816041e+03,3.013566198307189481e+01,8.615938791961774257e+00,8.191509677824775792e+00,6.126582188712887955e-01,3.008670091629028320e+00,2.784843444824218750e+00,6.186735630035400391e-01,1.166845187544822693e-01,1.227303296327590942e-01,-1.745410449802875519e-02,2.997687857436299477e-18,3.024832202827533357e-18,4.969056177834740332e-20,5.226916485983648790e-20,1.017000000000000000e+03,3.000000000000000000e+01,1.017000000000000000e+03,3.000000000000000000e+01,0.000000000000000000e+00
3.058137413654869195e-21,6.000000000000000000e+00,6.000000000000000000e+00,1.237000000000000000e+03,1.240000000000000000e+03,3.600000000000000000e+01,3.700000000000000000e+01,1.238498205195618766e+03,3.649895870104426621e+01,9.098274655591698235e-01,2.499989156964848025e-01,-2.479303537285266756e-01,9.962946176528930664e-01,4.089295268058776855e-01,-3.222299814224243164e-01,1.506140828132629395e+00,5.481336593627929688e+00,2.987357139587402344e+00,1.866836621048365374e-20,1.906580226100837515e-20,3.144734903515431646e-21,3.222181505901234491e-21,1.239000000000000000e+03,3.600000000000000000e+01,1.239000000000000000e+03,3.600000000000000000e+01,0.000000000000000000e+00
3.058137413654869195e-21,1.190000000000000000e+02,1.190000000000000000e+02,1.149000000000000000e+03,1.161000000000000000e+03,2.800000000000000000e+01,3.900000000000000000e+01,1.155240761734474972e+03,3.342395944091411764e+01,7.324655832167728420e+00,7.003812357819544587e+00,4.871215236796757608e-01,2.770756483078002930e+00,2.579026460647583008e+00,6.263284087181091309e-01,1.371596157550811768e-01,1.434428691864013672e-01,-1.907915063202381134e-02,8.350845817999132771e-19,8.481688213317004998e-19,1.425048987847883259e-20,1.494593066937285336e-20,1.155000000000000000e+03,3.300000000000000000e+01,1.155000000000000000e+03,3.300000000000000000e+01,0.000000000000000000e+00
3.058137413654869195e-21,2.990000000000000000e+02,2.970000000000000000e+02,7.750000000000000000e+02,8.010000000000000000e+02,2.200000000000000000e+01,4.000000000000000000e+01,7.882512134706238385e+02,3.121591710841566325e+01,5.125882913803326346e+01,1.576902207042336101e+01,-1.781096740095797770e+01,7.658705234527587891e+00,2.893455505371093750e+00,-3.936280906200408936e-01,3.211148828268051147e-02,1.043816953897476196e-01,7.253926992416381836e-02,1.638772903064916974e-18,1.655249720481513871e-18,9.672259253293065186e-21,1.002410181931220262e-20,7.810000000000000000e+02,3.400000000000000000e+01,7.810000000000000000e+02,3.400000000000000000e+01,0.000000000000000000e+00
